company_name,job_title,location,page_number,posted_time,search_keyword,technologies,years_of_experience
Puffy,Head of Analytics,Dubai,11,,Ai,"·, marketing, sales, microsoft office, management, engineering, computer science, commerce",
Knight Frank,Sales Coordinator,Riyadh,11,,Ai,"·, Sales, Sales Skills, Administration, Customer Service, Sales Target, Microsoft Office, Customer Support",
3rabapp,iOS Developer,Glim,5,1 month,Mobile Application Developer,"·, iOS, Objective-C, Information Technology (IT), Agile, APIs, Computer Science, Core Data",
Scope IMS,Sales Engineer,Heliopolis,5,9 days,Mobile Application Developer,"·, Sales, Engineering, sales skills, Account Management, Electrical, Marketing",
LINK TSP,Senior Flutter developer,New Cairo,5,2 months,Mobile Application Developer,"·, Java, Android, Computer Science, Software, Software Engineering, Information Technology (IT)",
Tafeel,Software Engineer,Riyadh,5,16 days,Mobile Application Developer,"·, Quality Assurance, Information Technology (IT), ISTQB, Software Testing, Computer Science, Testing",
CLS Learning Solutions,Instructors (Min 5 Years Exp.),Cairo,5,18 days,Mobile Application Developer,"·, Training, Teaching, Computer Engineering, Computer Science, Education, Instructor, Science, Software",
Devency  ,Senior IOS Engineer,Nozha,5,24 days,Mobile Application Developer,"·, iOS, Engineering, senior, Agile, Architecture, Communication skills",
Dash Code,Senior Flutter Developer,Cairo,5,2 months,Mobile Application Developer,"·, Flutter, Dart, Android, iOS, UI, UX, Information Technology (IT), Computer Science",
Foozu,Full Stack Developer,Sheikh Zayed,5,2 months,Mobile Application Developer,"·, JavaScript, HTML, Typescript, React Native, React.js, RESTful APIs, APIs, Computer Science",
ECC Group,Moodle Developer,Nasr City,5,1 month,Mobile Application Developer,"·, CSS, PHP, MySQL, HTML, Information technology, Moodle",
Syad Tech,Senior UI-UX Developer,Cairo,5,2 months,Mobile Application Developer,"·, CSS, front-end, Computer Science, HTML, UX, UI, JavaScript, React",
Genpact,Genpact || Sales team in digital marketing,New Cairo,5,,Mobile Application Developer,"·, Sales, English, Marketing, Digital Marketing, Communication, media",
orspra,Flutter Developer,Hadayek October,5,2 months,Mobile Application Developer,"·, Flutter, Dart Programming, SQL, MySQL, Data Structure",
Sandah for micro finance,Senior PHP Developer (Laravel),6th of October,5,2 months,Mobile Application Developer,"·, CSS, Engineering, Information Technology (IT), Software, Java, Software Engineering",
Bnaia,Senior Front-End Developer,Maadi,5,2 months,Mobile Application Developer,"·, API, Computer Science, CSS, CSS3, front-end, Git, HTML",
SURE International Technology,Senior Front End Developer,Nasr City,5,2 months,Mobile Application Developer,"·, Angular, frontend",
Style Home Development,Civil Engineer1,New Cairo,16,1 month,Data engineer,"·, AutoCAD, Microsoft Office, Communication, Site",
Confidential,Electrical Engineer,Ameria,16,1 month,Data engineer,"·, Electrical, Processes, Production, Product",
BariQ,IT Specialist,6th of October,16,15 days,Data engineer,"·, Communication, Communication skills, Networks, Technical Support, Troubleshooting, computer, Computer Science",
Citylogix ME  ,Civil Engineer - Pavement Quality Control,New Cairo,16,2 months,Data engineer,"·, Quality Control, Computer Skills, Communication skills",
Confidential,GIS Specialists,Cairo,16,8 days,Data engineer,"·, ArcGIS, AutoCAD, Geographic Information System, GIS, Information Technology (IT), Topology, Revit",
wander,Procurement Engineer,Cairo,16,2 months,Data engineer,"·, Procurement, Purchasing, Negotiation, excel, Contract, Architecture",
ecopower,R&D Mechanical Engineer,Idlib,16,2 months,Data engineer,"·, Ansys, Design, Manufacturing, SolidWorks, CFD, FEA, 2D",
AClass Solutions,Software Engineer,Cairo,16,2 months,Data engineer,"·, ASP.Net, HTML5, JavaScript, REST, CSS, Sharepoint, Git, .Net",
union,Structural Steel Erection Engineer,10th of Ramadan City,16,2 months,Data engineer,"·, Construction, Civil, Installation, Steel, Steel Structure, Structure",
IMUT International Marathon United Technology,Cost Engineer ( Automotive ),Obour City,16,2 months,Data engineer,"·, Cost Analysis, Mechanical, automotive, Automotive Spare Parts, Cost Management",
Gila Electric,Senior Software Developer,Cairo,16,,Data engineer,"·, Design, Software Development, Agile, Computer Science, Git, Information Technology (IT), Python",
Epic Systems,AI Engineer – Arabic OCR Specialist,Zamalek,16,2 months,Data engineer,"·, Arabic, Computer Science, AI, English",
Unimix Egypt for Readymix concrete,Operation Engineer,Nasr City,16,2 months,Data engineer,"·, operation",
data exploration technology,Senior Network Security Engineer,Mokattam,16,2 months,Data engineer,"·, Computer Science, Fortinet, Firewall, Information Technology (IT), IT",
Joya Amplify ,Sales Representative,Cairo,6,1 month,full stack,"·, B2B Sales, Digital Marketing, Marketing, Sales, sales skills",
Ultimate Solutions Egypt,Senior .NET Core Developer,Abu Qir,6,19 days,full stack,"·, AWS, Azure, Computer Science, Design, Development, Information Technology (IT), Linq",
Logistica,WMS Applications Supervisor - Fayoum Site,Fayoum,6,23 days,full stack,"·, XML, AXPATA, WMS, SQL Server, HTML, SQL, SQL Server 2008, Computer Science",
Ibn Sina Pharma,Senior Talent Acquisition Specialist-Pharmacon,New Cairo,6,1 month,full stack,"·, HR, HR generalist, Human Resources (HR), Interviewing, Recruitment, Talent acquisition, Talent, Talent management, English",
Outservingplus,Recruitment Specialist (White collars and offshore),Giza,6,1 month,full stack,"·, Administration, business, Business Administration, Human Resources, Human Resources (HR), human resources management, Management",
Ibn Sina Pharma,Talent Development Specialist,New Cairo,6,1 month,full stack,"·, Human Resources, Communication, Talent",
Youxel,.Net Team Lead,Cairo,6,1 month,full stack,"·, Information Technology (IT), Computer Science, .Net, Software Development, Desktop Development, HTML, ASYNC, Azure",
Link Development,Software Technical Lead-Nodejs,Cairo,6,1 month,full stack,"·, Computer Science, Node.js, Software Development, Software Engineering",
GROOVY Medical Spa,Talent Acquisition Manager,Heliopolis,6,1 month,full stack,"·, Applicant Tracking Systems, Communication, Human Resources, Human Resources (HR), human resources management, Interviewing, Management",
Suez Canal container Terminal,Business Application Developer,Port Fuad,6,1 month,full stack,"·, application, application Developer, business application, Business Development, developer, Software Development",
Sales leads,Talent Acquisition Specialist,Sheikh Zayed,6,2 months,full stack,"·, Management, Communication, Applicant Tracking Systems, Human Resources, Human Resources (HR), human resources management, Interviewing, Recruiting, Recruitment",
"Vultara, Inc.",Software Engineer,Cairo,6,2 months,full stack,"·, Angular, Node.js, MongoDB, computer, Computer Science, Design, Development, Front end, Information Technology (IT)",
Jobsglobal.com,Recruitment Specialist,Nasr City,6,2 months,full stack,"·, Human Resources, Human Resources (HR), human resources management, Recruitment, Sourcing, Recruiter",
EZeats ,Senior Backend Developer,Heliopolis,6,2 months,full stack,"·, backend, Computer Science, Information Technology (IT), Software Development, Engineering, Development, AWS, Node.js",
Bydotpy,DevOps Engineer,Maadi,6,2 months,full stack,"·, AWS, CI/CD, DevOps, Docker, Jenkins, Kubernetes, Azure",
Go Bus,Financial Analyst / Reporting,Katameya,6,2 months,Data Analyst,"·, Financial Accounting, Financial Analysis, Transportation, finance",
Good Seal Packaging  ,Senir Cost Accountant - Flexible Packaging,10th of Ramadan City,6,,Data Analyst,"·, Cost Accountant, Accounting, Financial Analysis, excel, Finance, Cost, accountant",
Lakers,Cost Accountant,Abu Alnumros,6,,Data Analyst,"·, Finance, GAAP, analytical",
Intlaqaa,Cost Accountant,Sheikh Zayed,6,8 days,Data Analyst,"·, accountant, Accounting, Accounting Software, Cost Accountant, Finance, Financial Analysis, Management",
El Banna Group Company,Senior Cost Accountant,10th of Ramadan City,6,8 days,Data Analyst,"·, Cost, Cost Accountant, Financial Analysis",
Confidential,Financial Analyst,Jazan,6,2 months,Data Analyst,"·, Corporate Finance, Financial Forecasting, Financial Analysis, Accounting, Commerce, Finance, Forecasting, Reporting",
Nola Bakery,Cost Accountant,New Cairo,6,17 days,Data Analyst,"·, Accounting, Cost, Cost Accountant, Cost Accounting, accountant, MS Excel, Financial Analysis, MS",
FlexFilms Egypt,MIS Analyst,6th of October,6,2 months,Data Analyst,"·, Accounting, MIS",
Ship To Box,General Accountant,Sheikh Zayed,6,23 days,Data Analyst,"·, Accounting, Finance, Billing, reporting, excel, accountant, shipping, ecommerce",
Outsourcing Skill,Data Analysis Specialist,Maadi,6,1 month,Data Analyst,"·, Analysis, Information Technology (IT), SQL, Sales, Statistics",
Alshaya,Manager - Data Analytics,Cairo,6,1 month,Data Analyst,"·, Business Analysis, Reporting, Analysis",
FinBi Finance & Banking Consultants International,Senior Risk Rating Analyst,Dokki,6,2 months,Data Analyst,"·, Financial Analysis, financial institution, Finance, Accounting",
JRM for Communications,Junior Business Analyst,Nasr City,6,2 months,Data Analyst,"·, Business Analysis, Analysis, Information Technology (IT), Software Development, English, Business Administration, Computer Science",
COB Solution ,Data Engineer,Maadi,6,1 month,Data Analyst,"·, Engineering, Computer Engineering, Computer Science, Development, Python",
le Voile  ,Merchandising Analyst,Nozha,6,2 months,Data Analyst,"·, Merchandising, Retail, Sales, Analysis, Fashion, ERP, MS Office, Business Administration",
Exco Egypt,UIUX Designer,Nasr City,6,8 days,Mobile Application Developer,"·, CSS, JavaScript, UI/UX, ui, UX, UX Design, Sketch",
Alforat,Community Manager,Alexandria,6,11 days,Mobile Application Developer,"·, Communication skills, Management, Manager, Microsoft Office, Community manager, Leadership Management",
Youxel,Software Project Manager,Maadi,6,1 month,Mobile Application Developer,"·, Software Engineering, PMP, Project Management, Microsoft Office, CMMI, Scrum, Agile",
Genpact,Digital marketing in Sales team,New Cairo,6,23 days,Mobile Application Developer,"·, Sales, English, Marketing, Digital Marketing, Communication, media",
Genpact,Junior Ad Sales Specialist,New Cairo,6,23 days,Mobile Application Developer,"·, Sales, English, Marketing, Digital Marketing, Communication, media",
Genpact,Sales team in digital marketing,New Cairo,6,23 days,Mobile Application Developer,"·, Sales, English, Marketing, Digital Marketing, Communication, media",
Genpact,Collection Specialist,New Cairo,6,22 days,Mobile Application Developer,"·, Collection, Accounting, Analysis, English",
GLC Paints,IT Specialist,Obour City,6,,Mobile Application Developer,"·, Communication, Computer Science, Help desk, Installation, Customer Support, computer, Software",
Aman ,IT Help Desk,Cairo,6,16 days,Mobile Application Developer,"·, Information Technology (IT), IT, Help desk, Computer Science, computer, Computer Systems, technical",
Erada,It Service Desk Specialist (Qena),Qena,6,14 days,Mobile Application Developer,"·, Help desk, Computer Science, computer, Communication skills, IT, Information Technology (IT), damnhour",
Confidential,Frontend Team Lead,Smouha,6,21 days,Mobile Application Developer,"·, Agile Scrum, Angular, Communication skills, JavaScript, UI/UX design, DevOps, Dockerm Kubernetes",
Avetti Commerce FZCO,Java / Spring /Hibernate / AI Developer,Heliopolis,6,2 months,Mobile Application Developer,"·, software, ecommerce, Programming Language, it, Web, Engineering",
Avetti Commerce FZCO,React.js / Nextjs / AI Developer,Heliopolis,6,2 months,Mobile Application Developer,"·, React.js, nextjs, software, ecommerce, Programming Language, it",
Fixed Solutions,Senior Android Developer,Cairo,6,2 months,Mobile Application Developer,"·, Android, APIs, Software Engineering, UI, Information Technology (IT), Design, Computer Science, Engineering",
Outservingplus,IT Technical Support Engineer,10th of Ramadan City,6,15 days,Mobile Application Developer,"·, Microsoft, Computer Science, Computer Systems, Engineering, Information technology, Information Technology (IT), technical",
fame for trading and contracting co.,Planning Engineer,Giza,17,2 months,Data engineer,"·, ms project, Construction, Communication, Project Management, Primavera P6, Planning",
Confidential,Senior Electrical Engineer - Construction,Qusayr,17,2 months,Data engineer,"·, Electrical, Construction, Site",
AHS Group ,Network Engineer,6th of October,17,2 months,Data engineer,"·, Computer Science, Network, Information technology, Information Technology (IT)",
Marseilia,Architectural Design Engineer,Sidi Gaber,17,2 months,Data engineer,"·, Architecture, CAD, Design, Communication, Information Technology (IT)",
Track GMBH,Marketing Executive,Obour City,17,1 month,Data engineer,"·, Marketing, Marketing manager, Sales and marketing, sales skills, Sales Target, Sales, Manager, Graphic Design",
Otec,Electrical Engineer.,Shorouk City,17,2 months,Data engineer,"·, CAD, Electrical",
SASA,Electrical Maintenance Engineer,10th of Ramadan City,17,2 months,Data engineer,"·, English, Management, Maintenance, Electrical",
AZURE,Technical office Engineer (Construction),New Cairo,17,2 months,Data engineer,"·, 3D Max, Architecture, CAD, AutoCAD, Microsoft Office, Construction, Sketching",
Rashideen Egypt for Trade ,Software developer,Katameya,17,,Data engineer,"·, API, Software, Software Development, CSS, HTML, Web API",
Biddex ,Automotive Operations Director,Heliopolis,17,9 days,Data engineer,"·, Analysis, Automotive, business, Communication, Customer Satisfaction, Leadership",
S G D,Technical Office Architect,Alamein,17,,Data engineer,"·, Architect, Architecture, Communication, AutoCAD, Technical Office",
L'azurde for Jewelry,Supply Chain Manager,Riyadh,17,,Data engineer,"·, Logistics, Manufacturing, Procurement, Purchasing, Supply Chain",
Etisalat Egypt,MIS Senior Specialist,Maadi,17,,Data engineer,"·, Communication, computer, E-Marketing, excel, Marketing, Human Resources (HR), MS Office, MS, BI",
Wadi Group,Database Expert ERP,Sheikh Zayed,17,18 days,Data engineer,"·, Computer Science, DBMS, Information Technology (IT), Linux, Oracle, SOA, Software Development",
Orient Egypt,Full Stack .Net Developer,Dokki,17,,Data engineer,"·, .Net, HTML5, JavaScript, Software Development, Computer Science, ASP.Net",
