search_keyword,page_number,job_title,company_name,location,posted_time,years_of_experience,technologies
backend,7,Full Stack Developer,Confidential -,"Chicago,",1 month,,"·,Git,·,Mobile Development,·,Linux,·,React,·,React Native,·,spring Framework,·,Typescript,·,Java"
backend,7,"Full Stack Developer (Laravel, Node.js, Express, MySQL, React)",Confidential -,"Nasr City,",1 month,,"·,Engineering,·,Information Technology (IT),·,PHP,·,MySQL,·,Software Development,·,Laravel,·,JavaScript,·,Git,·,Computer Science"
backend,7,Development & Delivery Manager,MOBILY INFOTECH LTD INDIA -,"Cairo,",1 month,,"·,project manager,·,.Net,·,Mobile App Development"
backend,7,Frontend Developer,InaWaks -,"Cairo,",1 month,,"·,React,·,JavaScript,·,Information Technology (IT),·,HTML,·,CSS,·,Web Development,·,Software Development"
frontend,7,Junior Full Stack Developer,Yodawy Med -,"Mohandessin,",10 days,,"·,Computer Science,·,Engineering,·,Full Stack,·,Software Development,·,Software Engineering,·,JavaScript"
frontend,7,Web Developer,ITIDA -,"Smart Village,",12 days,,"·,Web Development,·,Computer Science"
frontend,7,Full stack Developer (.Net Core & Angular),BI-Technologies -,"New Cairo,",13 days,,"·,ASP.NET,·,Software Development,·,.NET,·,Information Technology (IT),·,Full Stack,·,Computer Science,·,Computer Engineering,·,Database Design,·,Data Modeling"
frontend,7,.NET developer,Tafeel -,"Jeddah,",13 days,,"·,.Net,·,Software Development,·,Information Technology (IT),·,Programming"
frontend,7,AI & Software Trainer,compsoft -,"Giza,",13 days,,"·,Computer Science,·,Information Technology (IT),·,Software,·,Software trainer,·,AI,·,Software Engineering,·,Big Data"
frontend,7,.Net developer,Contact -,"Downtown,",29 days,,"·,Computer Science,·,Information Technology (IT),·,.Net,·,Software Development,·,NET,·,developer,·,Agile,·,Angular,·,ASP.Net"
frontend,7,Full Stack Developer,Dwell Egypt -,"New Cairo,",1 month,,"·,Real Estate,·,Computer Science,·,Information Technology (IT),·,Software,·,Java"
frontend,7,Full Stack Developer,Genie -,"Alsadat City,",1 month,,"·,React,·,Django Framework,·,Python,·,tailwindcss,·,Full Stack Developer,·,JavaScript,·,Odoo,·,Computer Science"
frontend,7,Executive Secretary - Management control,Confidential -,"Cairo,",1 month,,"·,Administration,·,Office management,·,Project Management,·,Communication skills,·,Operations,·,Secretary,·,Management"
frontend,7,Back end developer dot net,Confidential -,"Alexandria,",1 month,,"·,Software Development,·,back-end,·,APIs"
frontend,7,front end developer react,Confidential -,"Alexandria,",1 month,,"·,React,·,Front end developer"
frontend,7,Graphic Designer,Technooyster (HMA) -,"Pune,",1 month,,"·,Adobe illustrator,·,Adobe Photoshop,·,Canva,·,Adobe Premiere Pro,·,Aftereffect,·,Graphic Design,·,Video Editing"
frontend,7,.NET Developer / Sitecore,Fixed Solutions -,"Sheraton,",1 month,,"·,APIs,·,ASP.Net,·,.Net,·,CSS3,·,HTML,·,Computer Science,·,Sitecore,·,Software Development,·,ASP.net MVC"
frontend,7,Backend Engineer,SellAbroad -,"New Cairo,",23 days,,"·,Node.js,·,APIs,·,Agile,·,NoSQL,·,SQL,·,RESTful,·,graphql"
frontend,7,Senior Backend Developer,DOT Information Technology -,"New Cairo,",2 months,,"·,C#,·,MVC,·,ASP.NET Core,·,MS SQL Server,·,Microsoft Azure,·,Azure DevOps Server"
Ai,2,Senior Developer/Manager (Full-Stack + ML Ops),My Business Care Team -,"Cairo,",11 days,,"·,AWS,·,Information Technology (IT),·,Software,·,Software Development,·,DevOps,·,Cloud,·,Lambda,·,EC2,·,DynamoDB"
Ai,2,Game Creator Lead,USAM -,"Cairo,",,,"·,Graphic Design,·,games,·,Innovation,·,Online Education,·,Instructional Design,·,Game design,·,Gamification,·,Learning Experience Design (LXD)"
Ai,2,AWS / Amazon Connect Specialist,My Business Care Team -,"Cairo,",11 days,,"·,AWS,·,Information Technology (IT),·,Python,·,Node.js,·,PHP,·,RESTful APIs,·,PostgreSQL,·,Amazon Web Services"
Ai,2,Executive Assistant,Confidential -,"New Cairo,",,,"·,Administration,·,Office management,·,Organizational skills,·,business,·,Presentation Skills,·,Microsoft Office"
Ai,2,Senior Digital Marketing Specialist,INTERNET SOLUTIONS -,"Sheikh Zayed,",,,"·,E-Marketing,·,digital marketing,·,Digital Marketing,·,media,·,Social Media,·,Marketing,·,Communication skills"
Ai,2,Senior Digital Marketing Specialist,WUZZUF -,"Maadi,",,,"·,Adobe Photoshop,·,Communication,·,Communication skills,·,E-Marketing,·,facebook,·,instagram,·,Marketing,·,media"
Ai,2,Graphic Designer,WGG Advertising Agency -,"Cairo,",,,"·,After Effects,·,Graphic Design,·,English,·,Figma,·,Adobe Photoshop,·,Adobe illustrator"
Ai,2,Marketing Specialist,Joya Amplify  -,"Cairo,",,,"·,Digital Marketing,·,Content,·,SEO"
Ai,2,Content Creator,Professional Service - Proserv -,"New Cairo,",27 days,,"·,Content,·,content creator,·,Creative,·,English,·,Social Media,·,Marketing,·,SEO"
Ai,2,Graphic Designer,Aman  -,"Maadi,",,,"·,Graphic Design,·,Adobe Photoshop,·,Adobe illustrator,·,Adobe Suite,·,indesign,·,Marketing,·,photoshop,·,adobe,·,Applied Arts"
Ai,2,Senior Design Architect,Confidential -,"New Cairo,",,,"·,Architecture,·,photoshop,·,Design,·,3ds Max,·,Revit,·,Rhino"
Ai,2,IT Manager,Confidential -,"6th of October,",,,"·,Information Technology (IT),·,IT"
Ai,2,Full Stack Team Lead,Confidential -,"Dubai,",10 days,,"·,Azure,·,back-end,·,Development,·,Information Technology (IT),·,Cloud,·,HTML,·,Computer Science,·,CSS,·,Java"
Ai,2,Sales Marketing Executive,DigiMora -,"Heliopolis,",13 days,,"·,B2B Sales,·,Sales,·,sales skills,·,Marketing,·,Selling,·,Sales Target,·,Digital"
Ai,2,IT Sales Representative,Axone Data -,"Cairo,",16 days,,"·,Computer Science,·,Marketing,·,Software Development,·,B2B,·,business,·,Communication,·,Customer Service,·,IT sales,·,IT"
Data engineer,7,Electromechanical Senior Engineer (DataCenter Solutions),ISST-FIBER OCEAN -,"Maadi,",2 months,,"·,Telecommunications,·,data center design,·,infrastructure system,·,AutoCAD,·,Uptime Institute,·,Design"
Data engineer,7,Production Engineer,Zinox&Master -,"Obour City,",19 days,,"·,Communication,·,LEAN,·,Lean manufacturing,·,Mechanical,·,Manufacturing"
Data engineer,7,Data Analyst,Confidential -,"New Cairo,",2 months,,"·,Computer Science,·,Information Technology (IT)"
Data engineer,7,Sr. Cost Control Engineer ( Mechanical-Electrical-Arc),Samman  Engineering & Consulting -,"Dokki,",25 days,,"·,Construction,·,Cost Control,·,Electrical,·,Mechanical"
Data engineer,7,Architect - technical engineer,Moustafa Khater Architects  -,"New Cairo,",16 days,,"·,Design Development (DD),·,Autodesk Revit,·,Architecture,·,Autodesk 3ds Max,·,Navisworks,·,working drawings,·,Communication skills,·,Grasshopper"
Data engineer,7,Electrical Engineer,BioEnergy -,"Saf,",22 days,,"·,Power,·,Automation,·,Manufacturing,·,AutoCAD,·,Communication,·,Electrical"
Data engineer,7,HSE Engineer,Confidential -,"6th of October,",23 days,,"·,HSE,·,HSE Management,·,Health, Safety and Environment,·,Occupational Safety and Health Administration (OSHA),·,Safety"
Data engineer,7,Mechanical Engineer,Confidential -,"Nasr City,",23 days,,"·,AutoCAD,·,CAD,·,Manufacturing"
Data engineer,7,Piping & Mechanical Design Engineer,Dar El Meyah For Supplies and Contracting -,"Sheraton,",23 days,,"·,piping,·,Mechanical,·,Design,·,Water Treatment,·,Piping Design,·,AutoCAD 2D"
Data engineer,7,Product Design Engineer,Aly Arafa -,"New Cairo,",23 days,,"·,Design,·,CAD Software,·,CAD"
Data engineer,7,Maintenance Engineer (Containers),Ship & C.R.E.W  -,"Damietta,",24 days,,"·,HVAC,·,ERP,·,Maintenance,·,Mechanical,·,Leadership,·,Management"
Data engineer,7,Contracts Team Leader Engineer,REDCON Construction Co. S.A.E -,"Heliopolis,",24 days,,"·,Contracts,·,Communication,·,Claims Management,·,Contracts Management,·,FIDIC,·,Contract Lifecycle and Administration Control,·,clac"
Data engineer,7,Junior shop drawing structure Engineer,Pini Group -,"New Cairo,",27 days,,"·,AutoCAD,·,Revit"
Data engineer,7,Reception Engineer,ECRAL -,"Nasr City,",25 days,,"·,Customer Care,·,Automotive"
Data engineer,7,Qs Engineer,MG Developments -,"Cairo,",25 days,,"·,AutoCAD,·,Arch,·,QS,·,TO"
software,8,Senior .Net Full Stack Developer,Aria Systems -,"Maadi,",,,"·,Information Technology (IT),·,Telecommunication,·,Computer Science,·,.NET,·,.NET Development,·,Angular,·,CSS,·,HTML5"
software,8,Product Manager,CookDocs -,"Maadi,",10 days,,"·,Product Management,·,Project Management,·,Information Technology (IT),·,Agile,·,Management,·,business"
software,8,IT Infrastructure Supervisor - Fayoum Site,Logistica -,"Fayoum,",11 days,,"·,Information Technology (IT),·,network,·,Information Systems"
software,8,IT Sales Executive,Trust Information Technology -,"6th of October,",10 days,,"·,business,·,B2B,·,IT,·,Sales,·,Sales Executive,·,Sales Target,·,sales skills"
software,8,IT Network Engineer,LIVING IN INTERIORS - EGYPT -,"New Cairo,",,,"·,Networks,·,Computer,·,CCNA,·,Information Technology (IT),·,Database,·,Internet"
software,8,Senior Site Engineer,Eleven Eleven Property Management -,"New Cairo,",,,"·,Civil Engineering,·,Construction,·,Communication,·,Site,·,AutoCAD,·,Civil,·,Design,·,Engineering,·,Management"
software,8,Accountant,Invenza Solutions -,"Cairo,",,,"·,Financial Analysis,·,Finance,·,Financial Management,·,excel,·,MS Excel,·,CMA,·,CPA,·,GAAP"
software,8,Sales Executive,Confidential -,"Cairo,",,,"·,English,·,Sales Executive,·,sales skills,·,Sales Target"
software,8,Freelance Business Development Manager - Dubai,NEXT-Munich GmbH -,"Dubai,",,,"·,Arabic,·,Business Development,·,Development,·,Sales,·,sales skills,·,Partnerships,·,English"
software,8,Senior SoftwareTesting Engineer,Nahdet Misr Publishing Group -,"Mohandessin,",11 days,,"·,Quality Control,·,Information Technology (IT),·,Computer Science,·,QC,·,Security Testing,·,Automated Testing"
software,8,Senior . Net Developer,Algoriza -,"Giza,",,,"·,Computer Science,·,Development,·,Information Technology (IT)"
software,8,Senior .NET Developer,Algoriza -,"Giza,",,,"·,CSS,·,Development,·,SQL,·,HTML5,·,.Net"
software,8,Technical IT Specialist,Suez Canal container Terminal -,"Port Fuad,",11 days,,"·,ITIL Foundation,·,computer,·,Computer Science,·,Information Technology (IT),·,ITIL,·,IT,·,Microsoft,·,Technical Support"
software,8,Customer Service Manager,TOP EDUCATION ACADEMY  -,"Agouza,",,,"·,Communication,·,Communication skills,·,Customer Care,·,Customer Service,·,Customer Support,·,English,·,Management"
software,8,Photo Editor,Dora Management Solutions -,"Sheraton,",,,"·,Adobe Photoshop,·,Affinity Photo,·,Design,·,Digital technology,·,Photo Editing,·,media,·,Creative"
Cloud,1,Senior Cloud Solution Architect,EXALT Technologies  -,"Sheraton,",25 days,,"·,Computer Science,·,DevOps,·,Engineering,·,Information Technology (IT),·,Infrastructure,·,Linux"
Cloud,1,Oracle Fusion Cloud ERP Developer,Specialized Seamless Services  -,"Heliopolis,",1 month,,"·,Oracle Database,·,Oracle PL/SQL"
Cloud,1,Senior Cloud administrator,Seoudi Supermarket -,"Sheikh Zayed,",1 month,,"·,Business Administration,·,Computer Science,·,Engineering,·,Information Technology (IT),·,Management,·,MCSA,·,MCSE"
Cloud,1,DevOps Engineer,Exceed -,"Cairo,",,,"·,CI/CD,·,Computer Science,·,DevOps,·,Docker,·,Information Technology (IT),·,Jenkins,·,Kubernetes"
Cloud,1,System Engineer,Efada Technology -,"New Cairo,",,,"·,Active Directory,·,Azure,·,Engineering,·,Information Technology (IT),·,Communication skills,·,MCSA"
Cloud,1,Senior Developer/Manager (Full-Stack + ML Ops),My Business Care Team -,"Cairo,",11 days,,"·,AWS,·,Information Technology (IT),·,Software,·,Software Development,·,DevOps,·,Lambda,·,EC2,·,DynamoDB"
Cloud,1,IT Systems Administrator,K Line Europe -,"Cairo,",11 days,,"·,AWS,·,Infrastructure,·,Information Technology (IT),·,System Administration,·,Virtualization technologies,·,Computer Science"
Cloud,1,Full-stack Software Engineer,Nacita -,"Cairo,",10 days,,"·,full-stack engineer,·,software engineeer,·,angular,·,Agile,·,Java,·,nodejs,·,Kubernetes"
Cloud,1,Full Stack Team Lead,Confidential -,"Dubai,",10 days,,"·,Azure,·,back-end,·,Development,·,Information Technology (IT),·,HTML,·,Computer Science,·,CSS,·,Java"
Cloud,1,Devops Engineer,Egpay -,"Maadi,",16 days,,"·,DevOps,·,CI/CD,·,Engineering,·,Software Engineering,·,Docker,·,Information Technology (IT),·,Computer Science"
Cloud,1,IT Solutions - Hardware Sales Executive,Confidential -,"Heliopolis,",11 days,,"·,Communication,·,Communication skills,·,Hardware,·,Information Technology (IT),·,Negotiation,·,network,·,Light Current"
Cloud,1,SQL Developer,Circle K -,"Sheraton,",16 days,,"·,MS SQL,·,SQL,·,Information Technology (IT),·,Azure,·,BI"
Cloud,1,Full Stack Developer,LMesh -,"Schiedam,",23 days,,"·,AWS,·,Full Stack Development,·,Software Development,·,React,·,Docker,·,JavaScript,·,Node.js"
Cloud,1,"Software Developer ""Outsourced Cash team""",Efada Technology -,"6th of October,",28 days,,"·,Agile,·,Information Technology (IT),·,Java,·,Software Development,·,Computer Science,·,Agile Methodology,·,AWS"
Cloud,1,L2 Technical Support Engineer (Telecom Sector),Viavi Solutions -,"Maadi,",1 month,,"·,Linux,·,Technical Support,·,Telecommunication,·,Troubleshooting,·,Networking,·,JIRA,·,Docker"
backend,8,Frontend Developer - Fully Remote Job,Osus Group  -,"Cairo,",1 month,,"·,CSS3,·,Computer Science,·,Software Development,·,Software Engineering,·,front-end,·,HTML5,·,Information Technology (IT),·,JavaScript"
backend,8,Senior Android Developer,Madar Soft -,"Fleming,",1 month,,"·,APIs,·,Computer Science,·,Git,·,Information Technology (IT),·,JSON,·,Programming,·,Software Development,·,Software Engineering"
backend,8,Senior Frontend Developer,النورس للتجاره  -,"New Nozha,",1 month,,"·,Angular,·,Computer Science,·,Design,·,Git,·,CSS,·,HTML,·,Information Technology (IT),·,JavaScript,·,React"
backend,8,Senior Full Stack Developer .Net + Angular,ICIS -,"New Cairo,",1 month,,"·,Engineering,·,Computer Science,·,Information Technology (IT),·,Oracle,·,SQL,·,Asp.Net,·,MVC,·,HTML5"
backend,8,.Net Core and Angular Developer,Confidential -,"New Cairo,",1 month,,"·,Agile,·,Computer Science,·,core,·,Angular,·,CSS,·,Github,·,Microservices,·,Information Technology (IT),·,JavaScript"
backend,8,Flutter Mobile Developer - Saudi Arabia Remotely,Alexandria For Programming -,"Alexandria,",1 month,,"·,Android,·,Agile,·,Computer Science,·,APIs,·,flutter,·,Information Technology (IT),·,Git,·,Mobile Development"
backend,8,Senior Android Developer,Fixed Solutions -,"Cairo,",2 months,,"·,Android,·,APIs,·,Software Engineering,·,Software Development,·,UI,·,Information Technology (IT),·,Design,·,Computer Science,·,Engineering"
backend,8,Senior Dot Net Developer,Union Coop -,"Dokki,",2 months,,"·,.Net,·,ASP.Net,·,Software,·,Software Development,·,SQL,·,MVC"
backend,8,Full Stack Developer Needed,Hestia Dental -,"Cairo,",1 month,,"·,Software Development,·,Computer Science,·,AWS,·,Full Stack,·,CSS,·,JavaScript,·,React,·,SQL"
backend,8,front end developer react,Confidential -,"Alexandria,",1 month,,"·,React,·,Front end developer"
backend,8,Client Success Manager,Confidential -,"Bath,",1 month,,"·,Account Management,·,Client Support,·,Client Relations,·,Automation Systems,·,Marketing,·,English,·,Customer Care,·,Operations"
backend,8,Senior Software Quality Control Engineer,SURE International Technology -,"Nasr City,",1 month,,"·,Computer Science,·,Quality Control,·,Analytical Skills,·,Control,·,Engineering,·,Software Testing"
backend,8,Fullstack Developer,Syad Tech -,"Cairo,",1 month,,"·,.Net,·,ASP.Net,·,c#,·,SQL Server,·,sql script,·,JavaScript,·,jQuery,·,React,·,MVC"
backend,8,AI Developer,Syad Tech -,"Cairo,",1 month,,"·,AI,·,software configration,·,Computer Vision,·,Computer Science,·,Information Technology (IT),·,Machine Learning,·,Software Development,·,Programming"
backend,8,Mobile Application Developer - React Native,Esmart Company -,"Cairo,",2 months,,"·,Android,·,iOS,·,React,·,Software Development"
frontend,8,Junior .Net Web Developer,El-Amir Group -,"Nozha,",1 month,,"·,ASP.Net,·,Software Development,·,Web Development"
frontend,8,"Full Stack Developer (Laravel, Node.js, Express, MySQL, React)",Confidential -,"Nasr City,",1 month,,"·,Engineering,·,Information Technology (IT),·,PHP,·,MySQL,·,Software Development,·,Laravel,·,JavaScript,·,Git,·,Computer Science"
frontend,8,Laravel Developer,Elev8Assessments -,"Maadi,",2 months,,"·,PHP,·,Laravel,·,MySQL,·,Software Development,·,Agile"
frontend,8,Senior PHP Developer,GBTECH -,"Tanta,",26 days,,"·,PHP,·,Laravel,·,JavaScript,·,HTML,·,CSS,·,MySQL,·,OPP,·,Software Engineering,·,Software Development"
frontend,8,Odoo Developer,Informatique Education -,"Cairo,",1 month,,"·,Odoo,·,Odoo ERP,·,Python"
